uuid,Source EN,Fallback EN
5759fef5-3266-563e-a1da-a052720646e8,contract,
5759fef5-3266-563e-a1da-a052720646e8,salary,
5759fef5-3266-563e-a1da-a052720646e8,salary,
5759fef5-3266-563e-a1da-a052720646e8,vacancy_language,
4fdec3ad-d30c-50b3-877e-ee5ccd7272d0,branch,title
4fdec3ad-d30c-50b3-877e-ee5ccd7272d0,experience,title
4fdec3ad-d30c-50b3-877e-ee5ccd7272d0,functiongroup,title
4fdec3ad-d30c-50b3-877e-ee5ccd7272d0,province,location
4fdec3ad-d30c-50b3-877e-ee5ccd7272d0,salary_period,salary
4fdec3ad-d30c-50b3-877e-ee5ccd7272d0,salary_currency,salary
4fdec3ad-d30c-50b3-877e-ee5ccd7272d0,contract,
4fdec3ad-d30c-50b3-877e-ee5ccd7272d0,salary,
4fdec3ad-d30c-50b3-877e-ee5ccd7272d0,salary,
4fdec3ad-d30c-50b3-877e-ee5ccd7272d0,vacancy_language,
71f81020-3d53-5b1f-b742-d4973fc795ba,experience,title
71f81020-3d53-5b1f-b742-d4973fc795ba,functiongroup,title
71f81020-3d53-5b1f-b742-d4973fc795ba,education,title
71f81020-3d53-5b1f-b742-d4973fc795ba,province,location
71f81020-3d53-5b1f-b742-d4973fc795ba,salary_period,salary
71f81020-3d53-5b1f-b742-d4973fc795ba,salary_currency,salary
71f81020-3d53-5b1f-b742-d4973fc795ba,salary,
71f81020-3d53-5b1f-b742-d4973fc795ba,salary,
71f81020-3d53-5b1f-b742-d4973fc795ba,vacancy_language,
26eb89b6-6a3a-5004-9054-b86f922993ee,functiongroup,title
26eb89b6-6a3a-5004-9054-b86f922993ee,province,location
26eb89b6-6a3a-5004-9054-b86f922993ee,salary_period,salary
26eb89b6-6a3a-5004-9054-b86f922993ee,salary_currency,salary
26eb89b6-6a3a-5004-9054-b86f922993ee,salary,
26eb89b6-6a3a-5004-9054-b86f922993ee,salary,
26eb89b6-6a3a-5004-9054-b86f922993ee,vacancy_language,
04dbf6eb-2804-5710-8d97-fef5090b3067,experience,title
04dbf6eb-2804-5710-8d97-fef5090b3067,functiongroup,title
04dbf6eb-2804-5710-8d97-fef5090b3067,province,location
04dbf6eb-2804-5710-8d97-fef5090b3067,salary_period,salary
04dbf6eb-2804-5710-8d97-fef5090b3067,salary_currency,salary
04dbf6eb-2804-5710-8d97-fef5090b3067,salary,
04dbf6eb-2804-5710-8d97-fef5090b3067,salary,
04dbf6eb-2804-5710-8d97-fef5090b3067,vacancy_language,
04dbf6eb-2804-5710-8d97-fef5090b3067,education,title
df8fa845-2366-5819-977a-596b0395fd11,branch,title
df8fa845-2366-5819-977a-596b0395fd11,experience,title
df8fa845-2366-5819-977a-596b0395fd11,functiongroup,title
df8fa845-2366-5819-977a-596b0395fd11,province,location
df8fa845-2366-5819-977a-596b0395fd11,salary_period,salary
df8fa845-2366-5819-977a-596b0395fd11,salary_currency,salary
df8fa845-2366-5819-977a-596b0395fd11,contract,
df8fa845-2366-5819-977a-596b0395fd11,salary,
df8fa845-2366-5819-977a-596b0395fd11,salary,
df8fa845-2366-5819-977a-596b0395fd11,vacancy_language,
7ded5615-b0b2-5c35-939a-182825e9c61d,branch,title
7ded5615-b0b2-5c35-939a-182825e9c61d,experience,title
7ded5615-b0b2-5c35-939a-182825e9c61d,functiongroup,title
7ded5615-b0b2-5c35-939a-182825e9c61d,province,location
7ded5615-b0b2-5c35-939a-182825e9c61d,salary_period,salary
7ded5615-b0b2-5c35-939a-182825e9c61d,salary_currency,salary
7ded5615-b0b2-5c35-939a-182825e9c61d,contract,
7ded5615-b0b2-5c35-939a-182825e9c61d,salary,
7ded5615-b0b2-5c35-939a-182825e9c61d,salary,
7ded5615-b0b2-5c35-939a-182825e9c61d,vacancy_language,
1e0b102b-1409-5721-8124-2dccfcd346e6,branch,title
1e0b102b-1409-5721-8124-2dccfcd346e6,experience,title
1e0b102b-1409-5721-8124-2dccfcd346e6,functiongroup,title
1e0b102b-1409-5721-8124-2dccfcd346e6,province,location
1e0b102b-1409-5721-8124-2dccfcd346e6,salary_period,salary
1e0b102b-1409-5721-8124-2dccfcd346e6,salary_currency,salary
1e0b102b-1409-5721-8124-2dccfcd346e6,contract,
1e0b102b-1409-5721-8124-2dccfcd346e6,salary,
1e0b102b-1409-5721-8124-2dccfcd346e6,salary,
1e0b102b-1409-5721-8124-2dccfcd346e6,vacancy_language,
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,branch,title
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,experience,title
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,functiongroup,title
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,education,title
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,province,location
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,salary_period,salary
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,salary_currency,salary
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,contract,
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,salary,
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,salary,
85bf9e9f-ef25-5d2c-86e7-4f1864f31ba5,vacancy_language,
f95f65f3-2616-541f-9b0b-7338ad42513d,contact_city,contact_zip
f95f65f3-2616-541f-9b0b-7338ad42513d,contact_address,contact_city
f95f65f3-2616-541f-9b0b-7338ad42513d,contact_zip,contact_city
f95f65f3-2616-541f-9b0b-7338ad42513d,contact_phone,contact_name
f95f65f3-2616-541f-9b0b-7338ad42513d,contact_email,contact_name
f95f65f3-2616-541f-9b0b-7338ad42513d,branch,title
f95f65f3-2616-541f-9b0b-7338ad42513d,experience,title
f95f65f3-2616-541f-9b0b-7338ad42513d,functiongroup,title
f95f65f3-2616-541f-9b0b-7338ad42513d,education,title
f95f65f3-2616-541f-9b0b-7338ad42513d,client_countrycode,country
f95f65f3-2616-541f-9b0b-7338ad42513d,province,location
f95f65f3-2616-541f-9b0b-7338ad42513d,client_city,location
f95f65f3-2616-541f-9b0b-7338ad42513d,client_zip,zip
f95f65f3-2616-541f-9b0b-7338ad42513d,salary_period,salary
f95f65f3-2616-541f-9b0b-7338ad42513d,salary_currency,salary
f95f65f3-2616-541f-9b0b-7338ad42513d,contact_city,
f95f65f3-2616-541f-9b0b-7338ad42513d,contact_email,
f95f65f3-2616-541f-9b0b-7338ad42513d,contact_name,
f95f65f3-2616-541f-9b0b-7338ad42513d,contract,
f95f65f3-2616-541f-9b0b-7338ad42513d,salary,
f95f65f3-2616-541f-9b0b-7338ad42513d,salary,
f95f65f3-2616-541f-9b0b-7338ad42513d,vacancy_language,
c0a76cba-a774-5012-95dc-7a7a16a91c56,title_alt,title
c0a76cba-a774-5012-95dc-7a7a16a91c56,country,location
c0a76cba-a774-5012-95dc-7a7a16a91c56,experience,
0c91f68a-2bdf-5d9f-bf20-93e440da7b58,experience,career
0c91f68a-2bdf-5d9f-bf20-93e440da7b58,career,experience
0c91f68a-2bdf-5d9f-bf20-93e440da7b58,functiongroup,title
0c91f68a-2bdf-5d9f-bf20-93e440da7b58,zip,location
0c91f68a-2bdf-5d9f-bf20-93e440da7b58,location,zip
0c91f68a-2bdf-5d9f-bf20-93e440da7b58,jobtype,hours
0c91f68a-2bdf-5d9f-bf20-93e440da7b58,branch,
0c91f68a-2bdf-5d9f-bf20-93e440da7b58,education,
ae85c436-7724-5514-b712-871aba2c40f4,career,experience
ae85c436-7724-5514-b712-871aba2c40f4,functiongroup,title
ae85c436-7724-5514-b712-871aba2c40f4,education,title
ae85c436-7724-5514-b712-871aba2c40f4,zip,location
ae85c436-7724-5514-b712-871aba2c40f4,location,zip
ae85c436-7724-5514-b712-871aba2c40f4,jobtype,hours
ae85c436-7724-5514-b712-871aba2c40f4,functiongroup,
ae85c436-7724-5514-b712-871aba2c40f4,,
3b1c2934-ecce-5509-99f2-6580b2ad2ce5,career,experience
3b1c2934-ecce-5509-99f2-6580b2ad2ce5,functiongroup,title
3b1c2934-ecce-5509-99f2-6580b2ad2ce5,education,title
3b1c2934-ecce-5509-99f2-6580b2ad2ce5,zip,location
3b1c2934-ecce-5509-99f2-6580b2ad2ce5,location,zip
3b1c2934-ecce-5509-99f2-6580b2ad2ce5,jobtype,hours
3b1c2934-ecce-5509-99f2-6580b2ad2ce5,functiongroup,
3b1c2934-ecce-5509-99f2-6580b2ad2ce5,,
82bf9097-eb96-50b5-a043-3b32aff35a86,contact_company,employer
82bf9097-eb96-50b5-a043-3b32aff35a86,career,experience
82bf9097-eb96-50b5-a043-3b32aff35a86,education,title
82bf9097-eb96-50b5-a043-3b32aff35a86,functiongroup,title_alt
82bf9097-eb96-50b5-a043-3b32aff35a86,country,location
82bf9097-eb96-50b5-a043-3b32aff35a86,zip,location
82bf9097-eb96-50b5-a043-3b32aff35a86,province,location
82bf9097-eb96-50b5-a043-3b32aff35a86,location,zip
82bf9097-eb96-50b5-a043-3b32aff35a86,jobtype,hours
82bf9097-eb96-50b5-a043-3b32aff35a86,branch,
82bf9097-eb96-50b5-a043-3b32aff35a86,contract,
82bf9097-eb96-50b5-a043-3b32aff35a86,introduction,
82bf9097-eb96-50b5-a043-3b32aff35a86,apply_method,
82bf9097-eb96-50b5-a043-3b32aff35a86,upsell,
51c66757-2cd4-5211-8f68-27daaf57b890,contact_company,employer
51c66757-2cd4-5211-8f68-27daaf57b890,education,title
51c66757-2cd4-5211-8f68-27daaf57b890,country,location
51c66757-2cd4-5211-8f68-27daaf57b890,branch,client
51c66757-2cd4-5211-8f68-27daaf57b890,branch,client
51c66757-2cd4-5211-8f68-27daaf57b890,location,zip
51c66757-2cd4-5211-8f68-27daaf57b890,contact_city,
51c66757-2cd4-5211-8f68-27daaf57b890,career,
51c66757-2cd4-5211-8f68-27daaf57b890,contract,
51c66757-2cd4-5211-8f68-27daaf57b890,salary,
51c66757-2cd4-5211-8f68-27daaf57b890,apply_method,
51c66757-2cd4-5211-8f68-27daaf57b890,hours,
51c66757-2cd4-5211-8f68-27daaf57b890,hours,
51c66757-2cd4-5211-8f68-27daaf57b890,upsell,
95b62343-b22e-5204-bbf1-43420d7a284c,experience,career
95b62343-b22e-5204-bbf1-43420d7a284c,career,experience
95b62343-b22e-5204-bbf1-43420d7a284c,functiongroup,title
95b62343-b22e-5204-bbf1-43420d7a284c,education,title
95b62343-b22e-5204-bbf1-43420d7a284c,functiongroup,title_alt
95b62343-b22e-5204-bbf1-43420d7a284c,zip,location
95b62343-b22e-5204-bbf1-43420d7a284c,location,zip
95b62343-b22e-5204-bbf1-43420d7a284c,jobtype,hours
95b62343-b22e-5204-bbf1-43420d7a284c,branch,
95b62343-b22e-5204-bbf1-43420d7a284c,,
d0054b3f-2cdc-52eb-9010-9e723f010b9a,career,experience
d0054b3f-2cdc-52eb-9010-9e723f010b9a,title_alt,functiongroup
d0054b3f-2cdc-52eb-9010-9e723f010b9a,title_alt,functiongroup
d0054b3f-2cdc-52eb-9010-9e723f010b9a,title_alt,functiongroup
d0054b3f-2cdc-52eb-9010-9e723f010b9a,functiongroup,title
d0054b3f-2cdc-52eb-9010-9e723f010b9a,education,title
d0054b3f-2cdc-52eb-9010-9e723f010b9a,zip,location
d0054b3f-2cdc-52eb-9010-9e723f010b9a,location,zip
d0054b3f-2cdc-52eb-9010-9e723f010b9a,jobtype,hours
c897ae7e-ea2e-5ce9-8ad1-8f15cc6cf94e,career,experience
c897ae7e-ea2e-5ce9-8ad1-8f15cc6cf94e,functiongroup,title
c897ae7e-ea2e-5ce9-8ad1-8f15cc6cf94e,education,title
c897ae7e-ea2e-5ce9-8ad1-8f15cc6cf94e,country,location
c897ae7e-ea2e-5ce9-8ad1-8f15cc6cf94e,zip,location
c897ae7e-ea2e-5ce9-8ad1-8f15cc6cf94e,branch,client
c897ae7e-ea2e-5ce9-8ad1-8f15cc6cf94e,location,zip
c897ae7e-ea2e-5ce9-8ad1-8f15cc6cf94e,jobtype,hours
b5829d5f-7109-5a83-958e-f53df70c2941,career,experience
b5829d5f-7109-5a83-958e-f53df70c2941,functiongroup,title
b5829d5f-7109-5a83-958e-f53df70c2941,education,title
b5829d5f-7109-5a83-958e-f53df70c2941,zip,location
b5829d5f-7109-5a83-958e-f53df70c2941,location,zip
b5829d5f-7109-5a83-958e-f53df70c2941,jobtype,hours
3b40bba6-93b3-5b6e-8e6b-2fdc3ac279d6,career,experience
3b40bba6-93b3-5b6e-8e6b-2fdc3ac279d6,functiongroup,title
3b40bba6-93b3-5b6e-8e6b-2fdc3ac279d6,education,title
3b40bba6-93b3-5b6e-8e6b-2fdc3ac279d6,country,location
3b40bba6-93b3-5b6e-8e6b-2fdc3ac279d6,zip,location
3b40bba6-93b3-5b6e-8e6b-2fdc3ac279d6,branch,client
3b40bba6-93b3-5b6e-8e6b-2fdc3ac279d6,location,zip
3b40bba6-93b3-5b6e-8e6b-2fdc3ac279d6,jobtype,hours
b43d0d86-0e34-530c-b745-6879c0511968,career,experience
b43d0d86-0e34-530c-b745-6879c0511968,functiongroup,title
b43d0d86-0e34-530c-b745-6879c0511968,education,title
b43d0d86-0e34-530c-b745-6879c0511968,country,location
b43d0d86-0e34-530c-b745-6879c0511968,zip,location
b43d0d86-0e34-530c-b745-6879c0511968,branch,client
b43d0d86-0e34-530c-b745-6879c0511968,location,zip
b43d0d86-0e34-530c-b745-6879c0511968,jobtype,hours
2208daa2-f72c-5960-b009-a075ad7f70d0,branch,title
2208daa2-f72c-5960-b009-a075ad7f70d0,experience,title
2208daa2-f72c-5960-b009-a075ad7f70d0,functiongroup,title
2208daa2-f72c-5960-b009-a075ad7f70d0,province,location
2208daa2-f72c-5960-b009-a075ad7f70d0,salary_period,salary
2208daa2-f72c-5960-b009-a075ad7f70d0,salary_currency,salary
2208daa2-f72c-5960-b009-a075ad7f70d0,contract,
2208daa2-f72c-5960-b009-a075ad7f70d0,salary,
2208daa2-f72c-5960-b009-a075ad7f70d0,salary,
2208daa2-f72c-5960-b009-a075ad7f70d0,vacancy_language,
138e92bd-d2a9-5696-a9e1-65d40cd840c7,country,location
138e92bd-d2a9-5696-a9e1-65d40cd840c7,introduction,
138e92bd-d2a9-5696-a9e1-65d40cd840c7,salary,
138e92bd-d2a9-5696-a9e1-65d40cd840c7,salary,
138e92bd-d2a9-5696-a9e1-65d40cd840c7,vacancy_language,
138e92bd-d2a9-5696-a9e1-65d40cd840c7,salary_currency,
138e92bd-d2a9-5696-a9e1-65d40cd840c7,,
138e92bd-d2a9-5696-a9e1-65d40cd840c7,,
dcdc2baf-a984-5c50-816c-860302427673,experience,title
dcdc2baf-a984-5c50-816c-860302427673,functiongroup,title
dcdc2baf-a984-5c50-816c-860302427673,province,location
dcdc2baf-a984-5c50-816c-860302427673,salary_period,salary
dcdc2baf-a984-5c50-816c-860302427673,salary_currency,salary
dcdc2baf-a984-5c50-816c-860302427673,contract,
dcdc2baf-a984-5c50-816c-860302427673,salary,
dcdc2baf-a984-5c50-816c-860302427673,salary,
dcdc2baf-a984-5c50-816c-860302427673,vacancy_language,
80559e0b-1ddf-53b1-8f7b-b0d66f0de833,country,location
80559e0b-1ddf-53b1-8f7b-b0d66f0de833,location,zip
80559e0b-1ddf-53b1-8f7b-b0d66f0de833,,
0e73a725-3313-5607-b48b-b748f389d410,country,location
0e73a725-3313-5607-b48b-b748f389d410,zip,location
0e73a725-3313-5607-b48b-b748f389d410,location,zip
0e73a725-3313-5607-b48b-b748f389d410,employer,
0e73a725-3313-5607-b48b-b748f389d410,template,
0e73a725-3313-5607-b48b-b748f389d410,,
0e73a725-3313-5607-b48b-b748f389d410,,
ff93c012-35e8-566f-b370-29e5d989cd6d,experience,career
ff93c012-35e8-566f-b370-29e5d989cd6d,title_alt,title
ff93c012-35e8-566f-b370-29e5d989cd6d,province,location
ff93c012-35e8-566f-b370-29e5d989cd6d,jobtype,hours
ff93c012-35e8-566f-b370-29e5d989cd6d,,
ff93c012-35e8-566f-b370-29e5d989cd6d,,
ff93c012-35e8-566f-b370-29e5d989cd6d,,
c7deb54d-aa13-5e59-97ed-6524d8fa42d9,title_alt,title
c7deb54d-aa13-5e59-97ed-6524d8fa42d9,country,location
c7deb54d-aa13-5e59-97ed-6524d8fa42d9,experience,
8bb8f909-2651-570c-a01c-55e4e657bcaa,zip,location
8bb8f909-2651-570c-a01c-55e4e657bcaa,upsell,
9b8c9a02-7b9b-532f-b10c-e02c0f02acb5,zip,location
9b8c9a02-7b9b-532f-b10c-e02c0f02acb5,upsell,
9449e1b6-4432-5638-b80d-663a6cf52c01,zip,location
9449e1b6-4432-5638-b80d-663a6cf52c01,upsell,
f45b0724-5cd0-59dc-bc91-ec1d52ef0a6d,zip,location
f45b0724-5cd0-59dc-bc91-ec1d52ef0a6d,upsell,
40f370d0-7c7d-5a43-835c-bcf42662fb60,zip,location
40f370d0-7c7d-5a43-835c-bcf42662fb60,upsell,
b1368ba2-80bc-501f-ae46-88b90f871974,zip,location
b1368ba2-80bc-501f-ae46-88b90f871974,upsell,
1dc1085d-c51c-504b-bdfc-2df5b5cb4cb2,functiongroup,title_alt
1dc1085d-c51c-504b-bdfc-2df5b5cb4cb2,country,location
1dc1085d-c51c-504b-bdfc-2df5b5cb4cb2,zip,location
1dc1085d-c51c-504b-bdfc-2df5b5cb4cb2,location,zip
1dc1085d-c51c-504b-bdfc-2df5b5cb4cb2,client,
b1a39fa8-18e5-5657-b90c-67ea0be892a0,functiongroup,title_alt
b1a39fa8-18e5-5657-b90c-67ea0be892a0,country,location
b1a39fa8-18e5-5657-b90c-67ea0be892a0,zip,location
b1a39fa8-18e5-5657-b90c-67ea0be892a0,location,zip
b1a39fa8-18e5-5657-b90c-67ea0be892a0,client,
0cc44eb1-cab5-51fb-818c-f2bbf5f7bda7,functiongroup,title_alt
0cc44eb1-cab5-51fb-818c-f2bbf5f7bda7,country,location
0cc44eb1-cab5-51fb-818c-f2bbf5f7bda7,zip,location
0cc44eb1-cab5-51fb-818c-f2bbf5f7bda7,location,zip
0cc44eb1-cab5-51fb-818c-f2bbf5f7bda7,client,
c29d426d-62cb-5d53-b5a4-3bd2d0f43841,functiongroup,title_alt
c29d426d-62cb-5d53-b5a4-3bd2d0f43841,country,location
c29d426d-62cb-5d53-b5a4-3bd2d0f43841,zip,location
c29d426d-62cb-5d53-b5a4-3bd2d0f43841,location,zip
c29d426d-62cb-5d53-b5a4-3bd2d0f43841,client,
f0c3e234-84ee-50c8-865b-490cdd1f60f9,functiongroup,title_alt
f0c3e234-84ee-50c8-865b-490cdd1f60f9,country,location
f0c3e234-84ee-50c8-865b-490cdd1f60f9,zip,location
f0c3e234-84ee-50c8-865b-490cdd1f60f9,location,zip
f0c3e234-84ee-50c8-865b-490cdd1f60f9,client,
d9b49f19-c982-55d8-a3e5-6d678c7392fe,functiongroup,title_alt
d9b49f19-c982-55d8-a3e5-6d678c7392fe,country,location
d9b49f19-c982-55d8-a3e5-6d678c7392fe,zip,location
d9b49f19-c982-55d8-a3e5-6d678c7392fe,location,zip
d9b49f19-c982-55d8-a3e5-6d678c7392fe,client,
79a7496c-b949-5da2-a3ce-32dfbe85dd5f,zip,location
79a7496c-b949-5da2-a3ce-32dfbe85dd5f,province,location
79a7496c-b949-5da2-a3ce-32dfbe85dd5f,province,location
79a7496c-b949-5da2-a3ce-32dfbe85dd5f,location,zip
79a7496c-b949-5da2-a3ce-32dfbe85dd5f,jobtype,hours
79a7496c-b949-5da2-a3ce-32dfbe85dd5f,apply_method,
1a8725f1-be0b-520c-81b4-7f6e5f6dad84,zip,location
1a8725f1-be0b-520c-81b4-7f6e5f6dad84,province,location
1a8725f1-be0b-520c-81b4-7f6e5f6dad84,province,location
1a8725f1-be0b-520c-81b4-7f6e5f6dad84,location,zip
1a8725f1-be0b-520c-81b4-7f6e5f6dad84,jobtype,hours
1a8725f1-be0b-520c-81b4-7f6e5f6dad84,apply_method,
11d0021d-356a-5a32-b2b3-1402a2b084cb,functiongroup,title
11d0021d-356a-5a32-b2b3-1402a2b084cb,province,location
11d0021d-356a-5a32-b2b3-1402a2b084cb,branch,client
11d0021d-356a-5a32-b2b3-1402a2b084cb,location,zip
11d0021d-356a-5a32-b2b3-1402a2b084cb,experience,
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,country,contact_phone
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,contact_company,employer
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,education,title
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,country,location
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,zip,location
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,location,zip
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,jobtype,hours
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,career,
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,contract,
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,apply_method,
8d51bb88-54cc-5aa0-99a6-223df6c3bf61,upsell,
a484f7ba-455c-5c0f-a8d3-3d20f96d2b91,country,location
a484f7ba-455c-5c0f-a8d3-3d20f96d2b91,apply_method,
682272aa-1a41-5207-8145-84b075e96c31,hours,jobtype
682272aa-1a41-5207-8145-84b075e96c31,location,zip
339ffdef-ed9d-59bb-bc3a-3796fd274355,hours,jobtype
339ffdef-ed9d-59bb-bc3a-3796fd274355,location,zip
2b1bcdeb-39ab-50ec-a443-0890790b9131,hours,jobtype
2b1bcdeb-39ab-50ec-a443-0890790b9131,location,zip
66ce3a02-cfa6-5dfe-9c84-5d09c980610e,hours,jobtype
66ce3a02-cfa6-5dfe-9c84-5d09c980610e,location,zip
024b1c2b-50e7-513a-8077-49c0a661f14f,hours,jobtype
024b1c2b-50e7-513a-8077-49c0a661f14f,location,zip
ac92d310-d4c2-57ea-8c7f-43c1b0d076f2,hours,jobtype
ac92d310-d4c2-57ea-8c7f-43c1b0d076f2,location,zip
c40b7c37-3fc7-58c1-9b6d-b075f45e8884,hours,jobtype
c40b7c37-3fc7-58c1-9b6d-b075f45e8884,location,zip
bd96da15-c105-5872-83f8-4fd74490934b,hours,jobtype
bd96da15-c105-5872-83f8-4fd74490934b,location,zip
15026927-9bc6-52d4-93e3-678c588843d8,hours,jobtype
15026927-9bc6-52d4-93e3-678c588843d8,location,zip
2f1b1139-fa61-5cdf-be93-49261f045140,hours,jobtype
2f1b1139-fa61-5cdf-be93-49261f045140,location,zip
462547a2-9656-5cb7-acae-28d498b45132,hours,jobtype
462547a2-9656-5cb7-acae-28d498b45132,location,zip
62dfa45d-a286-5e31-8e2a-3eb48d9cf47f,hours,jobtype
62dfa45d-a286-5e31-8e2a-3eb48d9cf47f,location,zip
029f872e-3a42-5ffc-afe9-c18b0597daf2,hours,jobtype
029f872e-3a42-5ffc-afe9-c18b0597daf2,location,zip
5a9f762f-421e-5ea5-b0c6-4f95836a95af,hours,jobtype
5a9f762f-421e-5ea5-b0c6-4f95836a95af,location,zip
0256c0b9-a0e2-572e-a580-f3ae9542e76c,hours,jobtype
0256c0b9-a0e2-572e-a580-f3ae9542e76c,location,zip
6a1499eb-64d4-5227-978e-445437acd653,hours,jobtype
6a1499eb-64d4-5227-978e-445437acd653,location,zip
2e0ca80e-a127-5367-9717-d266a0785c10,hours,jobtype
2e0ca80e-a127-5367-9717-d266a0785c10,location,zip
ed865c25-e8f0-593c-939a-f620ec7eb574,hours,jobtype
ed865c25-e8f0-593c-939a-f620ec7eb574,location,zip
63b328b3-e662-51d7-8dff-e5a84564ceec,hours,jobtype
63b328b3-e662-51d7-8dff-e5a84564ceec,location,zip
672418d4-7539-55b3-96a5-5ed664b861f4,hours,jobtype
672418d4-7539-55b3-96a5-5ed664b861f4,location,zip
d401054f-6cbe-51fb-a096-769b073ce29a,hours,jobtype
d401054f-6cbe-51fb-a096-769b073ce29a,location,zip
dcbd076d-6748-5d6b-87f9-9e704c7abbc7,hours,jobtype
dcbd076d-6748-5d6b-87f9-9e704c7abbc7,location,zip
82fe4e6f-5bd2-5236-a9bc-bba86c5f6e47,hours,jobtype
82fe4e6f-5bd2-5236-a9bc-bba86c5f6e47,location,zip
5f844a51-1e65-5e9b-b631-aa0043ff0536,hours,jobtype
5f844a51-1e65-5e9b-b631-aa0043ff0536,location,zip
6999fa9c-7a4e-5ed9-956c-a21e150b4c52,hours,jobtype
6999fa9c-7a4e-5ed9-956c-a21e150b4c52,location,zip
6b001dd8-4620-5d34-abd2-3a508335abcb,hours,jobtype
6b001dd8-4620-5d34-abd2-3a508335abcb,location,zip
8e28e9bf-e86b-51a3-8679-aaf446b7a2bf,hours,jobtype
8e28e9bf-e86b-51a3-8679-aaf446b7a2bf,location,zip
8e72392b-b1b5-5ccb-99e2-eb90f13fe876,hours,jobtype
8e72392b-b1b5-5ccb-99e2-eb90f13fe876,location,zip
fa7d7179-9cb2-5946-9d02-f52bcd134b7f,hours,jobtype
fa7d7179-9cb2-5946-9d02-f52bcd134b7f,location,zip
f802497f-9bdd-53cc-ba9a-6f493a0edb9e,hours,jobtype
f802497f-9bdd-53cc-ba9a-6f493a0edb9e,location,zip
81b21c9b-6f91-5cec-aa32-45ad1574f957,hours,jobtype
81b21c9b-6f91-5cec-aa32-45ad1574f957,location,zip
48561ce7-0ade-56d0-ac3b-f033c284c079,hours,jobtype
48561ce7-0ade-56d0-ac3b-f033c284c079,location,zip
11ae9f13-493f-5d0c-907b-d13efd865f87,hours,jobtype
11ae9f13-493f-5d0c-907b-d13efd865f87,location,zip
e4badf80-af67-58ad-b7f4-784f7a6fd278,hours,jobtype
e4badf80-af67-58ad-b7f4-784f7a6fd278,location,zip
d6301e1b-7e28-5778-b367-8cae4e0932f7,contact_company,employer
d6301e1b-7e28-5778-b367-8cae4e0932f7,career,experience
d6301e1b-7e28-5778-b367-8cae4e0932f7,education,title
d6301e1b-7e28-5778-b367-8cae4e0932f7,functiongroup,title_alt
d6301e1b-7e28-5778-b367-8cae4e0932f7,country,location
d6301e1b-7e28-5778-b367-8cae4e0932f7,zip,location
d6301e1b-7e28-5778-b367-8cae4e0932f7,province,location
d6301e1b-7e28-5778-b367-8cae4e0932f7,location,zip
d6301e1b-7e28-5778-b367-8cae4e0932f7,jobtype,hours
d6301e1b-7e28-5778-b367-8cae4e0932f7,branch,
d6301e1b-7e28-5778-b367-8cae4e0932f7,contract,
d6301e1b-7e28-5778-b367-8cae4e0932f7,introduction,
d6301e1b-7e28-5778-b367-8cae4e0932f7,apply_method,
d6301e1b-7e28-5778-b367-8cae4e0932f7,upsell,
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,contact_company,employer
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,career,experience
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,education,title
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,functiongroup,title_alt
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,country,location
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,zip,location
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,province,location
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,location,zip
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,jobtype,hours
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,branch,
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,contract,
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,introduction,
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,apply_method,
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,upsell,
01775eab-5e93-5c65-8a69-0c6482070775,contract,jobtype
01775eab-5e93-5c65-8a69-0c6482070775,career,experience
01775eab-5e93-5c65-8a69-0c6482070775,functiongroup,title
